URL,DSLD ID,Product Name,Company Name,Address,City,State,ZIP,Country,Manufacturer,Distributor,Packager,Reseller,Other
https://dsld.od.nih.gov/label/279356,279356,Yellow Dock (Rumex crispus) Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279356,279356,Yellow Dock (Rumex crispus) Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279357,279357,Yerba Santa,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279357,279357,Yerba Santa,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279358,279358,Yohimbe Bark,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279358,279358,Yohimbe Bark,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279359,279359,Yucca Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279359,279359,Yucca Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279360,279360,Wild Cherry Bark,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279360,279360,Wild Cherry Bark,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279361,279361,Wild Indigo Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279361,279361,Wild Indigo Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279362,279362,Wild Lettuce Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279362,279362,Wild Lettuce Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279363,279363,Wild Yam Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279363,279363,Wild Yam Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279364,279364,Willow Bark,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279364,279364,Willow Bark,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279365,279365,Wood Betony,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279365,279365,Wood Betony,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279366,279366,Vervain Blue (Verbena),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279366,279366,Vervain Blue (Verbena),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279367,279367,Vetiver Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279367,279367,Vetiver Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279368,279368,Wheat Grass,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279368,279368,Wheat Grass,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279369,279369,Wheat Grass & Alfalfa,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279369,279369,Wheat Grass & Alfalfa,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279370,279370,Wheat Grass & Barley Grass,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279370,279370,Wheat Grass & Barley Grass,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279371,279371,White Oak Bark,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279371,279371,White Oak Bark,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279372,279372,White Willow Herb (Bark + Leaf),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279372,279372,White Willow Herb (Bark + Leaf),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279373,279373,White Willow Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279373,279373,White Willow Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279374,279374,Valerian & Fennel,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279374,279374,Valerian & Fennel,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279375,279375,Valerian & Ginger,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279375,279375,Valerian & Ginger,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279376,279376,Valerian & Hibiscus,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279376,279376,Valerian & Hibiscus,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279377,279377,Valerian & Hops,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279377,279377,Valerian & Hops,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279378,279378,Valerian & Passion,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279378,279378,Valerian & Passion,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279379,279379,Valerian & Peppermint,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279379,279379,Valerian & Peppermint,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279380,279380,Valerian & Spearmint,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279380,279380,Valerian & Spearmint,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279381,279381,Valerian Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279381,279381,Valerian Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279382,279382,Sweet Clover (Melilot) Herb,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279382,279382,Sweet Clover (Melilot) Herb,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279383,279383,Tarragon Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279383,279383,Tarragon Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279384,279384,Tarrify Herb,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279384,279384,Tarrify Herb,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279385,279385,Tayuya,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279385,279385,Tayuya,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279386,279386,Tribulus Terrestris Fruit,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279386,279386,Tribulus Terrestris Fruit,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279387,279387,Turmeric Root (Curcuma),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279387,279387,Turmeric Root (Curcuma),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279388,279388,Usnea Lichen Moss,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279388,279388,Usnea Lichen Moss,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279389,279389,Uva Ursi (Bearberry),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279389,279389,Uva Ursi (Bearberry),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279390,279390,Uva Ursi & Dandelion,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279390,279390,Uva Ursi & Dandelion,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279391,279391,Valerian & Chamomile,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279391,279391,Valerian & Chamomile,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279392,279392,Spikenard,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279392,279392,Spikenard,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279393,279393,Spina Christi,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279393,279393,Spina Christi,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279394,279394,Spinach Flakes,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279394,279394,Spinach Flakes,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279395,279395,Squaw Vine,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279395,279395,Squaw Vine,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279396,279396,St. John's Bread,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279396,279396,St. John's Bread,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279397,279397,St. John's Wort,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279397,279397,St. John's Wort,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279398,279398,Stinging Nettle & Saw Palmetto,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279398,279398,Stinging Nettle & Saw Palmetto,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279399,279399,Strawberry Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279399,279399,Strawberry Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279400,279400,Strawflower,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279400,279400,Strawflower,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279401,279401,Suma Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279401,279401,Suma Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279402,279402,Flaxseed,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279402,279402,Flaxseed,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279403,279403,Fumitory,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279403,279403,Fumitory,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279404,279404,Gentian Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279404,279404,Gentian Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279405,279405,Horsetail (Shavegrass),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279405,279405,Horsetail (Shavegrass),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279406,279406,Java Tea (Orthosiphon),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279406,279406,Java Tea (Orthosiphon),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279407,279407,Jujube (Ziziphus Chinese Date) Fruit,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279407,279407,Jujube (Ziziphus Chinese Date) Fruit,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279408,279408,Kelp,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279408,279408,Kelp,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279409,279409,Milk Thistle Seed,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279409,279409,Milk Thistle Seed,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279410,279410,Myrrh Gum,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279410,279410,Myrrh Gum,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279411,279411,Oak Bark ,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279411,279411,Oak Bark ,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279412,279412,Orange Blossom,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279412,279412,Orange Blossom,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279413,279413,Orange Tree Leaf/Peel,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279413,279413,Orange Tree Leaf/Peel,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279414,279414,Organic Dulse Seaweed,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279414,279414,Organic Dulse Seaweed,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279415,279415,Pau D'Arco (Ipe Roxo),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279415,279415,Pau D'Arco (Ipe Roxo),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279416,279416,Poke Root (Pokeweed),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279416,279416,Poke Root (Pokeweed),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279417,279417,Prickly Pear Cactus ,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279417,279417,Prickly Pear Cactus ,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279418,279418,Schisandra Berry,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279418,279418,Schisandra Berry,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279419,279419,Silk Tree Bark (Albizia He Huan Pi) ,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279419,279419,Silk Tree Bark (Albizia He Huan Pi) ,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279420,279420,Agrimony (Xian He Cao),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279420,279420,Agrimony (Xian He Cao),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279421,279421,Angelica Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279421,279421,Angelica Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279422,279422,Asparagus Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279422,279422,Asparagus Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279423,279423,Buchu Leaf (Organic),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279423,279423,Buchu Leaf (Organic),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279424,279424,Buckthorn Bark,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279424,279424,Buckthorn Bark,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279425,279425,Butcher's Broom Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279425,279425,Butcher's Broom Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279426,279426,Couch Grass (Dog Grass),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279426,279426,Couch Grass (Dog Grass),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279427,279427,Dandelion and Burdock Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279427,279427,Dandelion and Burdock Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279428,279428,Devil's Claw Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279428,279428,Devil's Claw Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279429,279429,Eucalyptus Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279429,279429,Eucalyptus Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279430,279430,Fennel Seed Strawberry Flavor,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279430,279430,Fennel Seed Strawberry Flavor,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279431,279431,Feverfew,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279431,279431,Feverfew,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279432,279432,Horehound,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279432,279432,Horehound,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279433,279433,Irish Moss,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279433,279433,Irish Moss,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279434,279434,Linden Flower Mint Flavor,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279434,279434,Linden Flower Mint Flavor,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279435,279435,Meadowsweet,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279435,279435,Meadowsweet,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279436,279436,Passion Flower (Passiflora),ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279436,279436,Passion Flower (Passiflora),TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279437,279437,Pau D'Arco (Ipe Roxo) Vanilla Flavor,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279437,279437,Pau D'Arco (Ipe Roxo) Vanilla Flavor,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279438,279438,Peppermint,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279438,279438,Peppermint,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279439,279439,Quassia Wood,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279439,279439,Quassia Wood,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279440,279440,Raspberry Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279440,279440,Raspberry Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279441,279441,Red Clover Tops,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279441,279441,Red Clover Tops,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279442,279442,Shepherd's Purse,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279442,279442,Shepherd's Purse,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279443,279443,Shiitake Mushroom,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279443,279443,Shiitake Mushroom,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279444,279444,Shitake & Reishi Mushroom,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279444,279444,Shitake & Reishi Mushroom,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279445,279445,Silverweed,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279445,279445,Silverweed,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279446,279446,Soapwort Herb,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279446,279446,Soapwort Herb,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279447,279447,Speedwell,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279447,279447,Speedwell,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279448,279448,Stinging Nettle Herb,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279448,279448,Stinging Nettle Herb,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279449,279449,Sweet Woodruff,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279449,279449,Sweet Woodruff,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279450,279450,White Dead Nettle,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279450,279450,White Dead Nettle,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279451,279451,Witch Hazel,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279451,279451,Witch Hazel,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279452,279452,Sheep Sorrel,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279452,279452,Sheep Sorrel,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279453,279453,Senna Pods,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279453,279453,Senna Pods,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279454,279454,Senna Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279454,279454,Senna Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279455,279455,Right Step,PD-Rx Pharmaceuticals Inc,,Oklahoma City,OK,73127,,no,yes,yes,no,no
https://dsld.od.nih.gov/label/279456,279456,Sage & Blackberry,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279456,279456,Sage & Blackberry,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279457,279457,Rupturewort,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279457,279457,Rupturewort,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279458,279458,Rue,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279458,279458,Rue,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279459,279459,Restharrow,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279459,279459,Restharrow,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279460,279460,Reishi Mushroom,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279460,279460,Reishi Mushroom,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279461,279461,D3 1000 IU (25 mcg),Nature Made Nutritional Products,,West Hills,CA,91309-9903,USA,no,yes,no,no,no
https://dsld.od.nih.gov/label/279462,279462,Rehmannia Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279462,279462,Rehmannia Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279463,279463,Red Vine Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279463,279463,Red Vine Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279464,279464,Red Root,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279464,279464,Red Root,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279465,279465,Red Dulse Seaweed Leaf,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279465,279465,Red Dulse Seaweed Leaf,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279466,279466,Red Clover Seed,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279466,279466,Red Clover Seed,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279467,279467,Queen of the Meadow,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279467,279467,Queen of the Meadow,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279468,279468,Purple Loosestrife,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279468,279468,Purple Loosestrife,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279469,279469,Psyllium Seed (Fiber) ,ZooScape LLC,,,,,,no,yes,no,no,no
https://dsld.od.nih.gov/label/279469,279469,Psyllium Seed (Fiber) ,TerraVita Fine Herbs,,,,,Canada,yes,no,no,no,no
https://dsld.od.nih.gov/label/279470,279470,Psyllium Husk (Fiber),ZooScape LLC,,,,,,no,yes,no,no,no
